Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Country Code_YoY_Change,Element Code_YoY_Change,Item Code_YoY_Change,Year Code_YoY_Change,Value_YoY_Change
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2562,Palm kernels,2013,2013,1000 tonnes,2.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2562,Palm kernels,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2562,Palm kernels,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2562,Palm kernels,2013,2013,1000 tonnes,2.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2562,Palm kernels,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2562,Palm kernels,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2562,Palm kernels,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2562,Palm kernels,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,0.0
FBS,Food Balance Sheets,5400,Europe,5511,Production,2563,Olives (including preserved),2013,2013,1000 tonnes,14931.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,670.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.9551269171522336
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2563,Olives (including preserved),2013,2013,1000 tonnes,152.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.7731343283582089
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,723.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,3.7565789473684212
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,15030.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,19.78838174273859
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2563,Olives (including preserved),2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2563,Olives (including preserved),2013,2013,1000 tonnes,45.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2563,Olives (including preserved),2013,2013,1000 tonnes,13922.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,308.3777777777778
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2563,Olives (including preserved),2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5142,Food,2563,Olives (including preserved),2013,2013,1000 tonnes,1064.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2563,Olives (including preserved),2013,2013,kg,1.43,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986560150375939
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2563,Olives (including preserved),2013,2013,kcal/capita/day,4.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,1.7972027972027975
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2563,Olives (including preserved),2013,2013,g/capita/day,0.04,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.99
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2563,Olives (including preserved),2013,2013,g/capita/day,0.43,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,9.75
FBS,Food Balance Sheets,5400,Europe,5511,Production,2570,"Oilcrops, Other",2013,2013,1000 tonnes,1319.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2570,"Oilcrops, Other",2013,2013,1000 tonnes,1716.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,0.3009855951478393
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2570,"Oilcrops, Other",2013,2013,1000 tonnes,93.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9458041958041958
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2570,"Oilcrops, Other",2013,2013,1000 tonnes,1022.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,9.989247311827956
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2570,"Oilcrops, Other",2013,2013,1000 tonnes,2106.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.060665362035225
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2570,"Oilcrops, Other",2013,2013,1000 tonnes,699.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.6680911680911681
FBS,Food Balance Sheets,5400,Europe,5527,Seed,2570,"Oilcrops, Other",2013,2013,1000 tonnes,26.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0010867596449919414,0.0,0.0,-0.9628040057224606
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2570,"Oilcrops, Other",2013,2013,1000 tonnes,27.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.07309571195947173,0.0,0.0,0.03846153846153855
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2570,"Oilcrops, Other",2013,2013,1000 tonnes,1133.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,40.96296296296296
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2570,"Oilcrops, Other",2013,2013,1000 tonnes,197.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,-0.8261253309796999
FBS,Food Balance Sheets,5400,Europe,5142,Food,2570,"Oilcrops, Other",2013,2013,1000 tonnes,29.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,-0.8527918781725888
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2570,"Oilcrops, Other",2013,2013,kg,0.04,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986206896551724
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2570,"Oilcrops, Other",2013,2013,kcal/capita/day,1.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,24.0
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2570,"Oilcrops, Other",2013,2013,g/capita/day,0.02,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.98
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2570,"Oilcrops, Other",2013,2013,g/capita/day,0.05,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,1.5
FBS,Food Balance Sheets,5400,Europe,5511,Production,2571,Soyabean Oil,2013,2013,1000 tonnes,3056.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2571,Soyabean Oil,2013,2013,1000 tonnes,1079.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.6469240837696335
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2571,Soyabean Oil,2013,2013,1000 tonnes,581.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.46153846153846156
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2571,Soyabean Oil,2013,2013,1000 tonnes,2253.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,2.8777969018932876
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2571,Soyabean Oil,2013,2013,1000 tonnes,2464.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,0.09365290723479802
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2571,Soyabean Oil,2013,2013,1000 tonnes,11.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.9955357142857143
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2571,Soyabean Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2571,Soyabean Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2571,Soyabean Oil,2013,2013,1000 tonnes,385.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5142,Food,2571,Soyabean Oil,2013,2013,1000 tonnes,2068.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,4.371428571428571
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2571,Soyabean Oil,2013,2013,kg,2.79,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986508704061896
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2571,Soyabean Oil,2013,2013,kcal/capita/day,68.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,23.372759856630825
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2571,Soyabean Oil,2013,2013,g/capita/day,0.0,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2571,Soyabean Oil,2013,2013,g/capita/day,7.67,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5511,Production,2572,Groundnut Oil,2013,2013,1000 tonnes,92.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2572,Groundnut Oil,2013,2013,1000 tonnes,100.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,0.08695652173913038
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2572,Groundnut Oil,2013,2013,1000 tonnes,-17.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.17
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2572,Groundnut Oil,2013,2013,1000 tonnes,28.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,-2.6470588235294117
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2572,Groundnut Oil,2013,2013,1000 tonnes,147.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,4.25
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2572,Groundnut Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2572,Groundnut Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2572,Groundnut Oil,2013,2013,1000 tonnes,3.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5142,Food,2572,Groundnut Oil,2013,2013,1000 tonnes,144.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,47.0
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2572,Groundnut Oil,2013,2013,kg,0.19,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986805555555556
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2572,Groundnut Oil,2013,2013,kcal/capita/day,5.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,25.31578947368421
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2572,Groundnut Oil,2013,2013,g/capita/day,0.0,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2572,Groundnut Oil,2013,2013,g/capita/day,0.53,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5511,Production,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,9774.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,3817.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.6094741149989769
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,542.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.8580036678019387
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,7738.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,13.276752767527675
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,6395.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,-0.17355905918842074
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,5.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9992181391712275
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-0.8
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,1393.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,1392.0
FBS,Food Balance Sheets,5400,Europe,5142,Food,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,4998.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,2.5879396984924625
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2573,Sunflowerseed Oil,2013,2013,kg,6.73,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986534613845538
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2573,Sunflowerseed Oil,2013,2013,kcal/capita/day,162.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,23.071322436849925
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2573,Sunflowerseed Oil,2013,2013,g/capita/day,0.02,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9998765432098765
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2573,Sunflowerseed Oil,2013,2013,g/capita/day,18.35,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,916.5
FBS,Food Balance Sheets,5400,Europe,5511,Production,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,9697.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,3205.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.6694854078581005
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,118.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.963182527301092
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,4702.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,38.847457627118644
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,8318.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,0.769034453424075
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,700.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.915845155085357
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,-1.0
